ts,symbol,price,qty,side,aggId
1766455474949,BTCUSDT,88377.19,0.0082,sell,29351104
1766455474949,BTCUSDT,88376.15,0.00601,sell,29351105
1766455490369,BTCUSDT,88666.74,0.00056,buy,29351106
1766455535290,BTCUSDT,88665.04,0.00023,buy,29351107
1766455610369,BTCUSDT,88662.27,0.00073,buy,29351108
1766455697774,BTCUSDT,88659.89,0.00225,buy,29351109
1766455715351,BTCUSDT,88659.8,0.00011,buy,29351110
1766455775370,BTCUSDT,88658.57,0.00011,buy,29351111
1766455805314,BTCUSDT,88657.87,0.00011,buy,29351112
1766455865353,BTCUSDT,88655.87,0.00113,buy,29351113
1766456060474,BTCUSDT,88650.75,0.00011,buy,29351114
1766456087765,BTCUSDT,88650.2,3e-05,buy,29351115
1766456105306,BTCUSDT,88649.64,0.00011,buy,29351116
1766456211422,BTCUSDT,88647.51,0.02909,buy,29351117
1766456215939,BTCUSDT,88647.5,0.00675,buy,29351118
1766456379747,BTCUSDT,88680.99,0.01248,buy,29351119
1766456379975,BTCUSDT,88681.01,0.00413,buy,29351120
1766456825353,BTCUSDT,88829.68,0.00022,buy,29351121
1766457605354,BTCUSDT,88695.21,2e-05,buy,29351122
1766457648602,BTCUSDT,88394.69,0.01544,sell,29351123
1766457648602,BTCUSDT,88394.68,0.01416,sell,29351124
1766457648602,BTCUSDT,88394.66,0.025,sell,29351125
1766457907242,BTCUSDT,88541.28,0.00224,buy,29351126
1766457907890,BTCUSDT,88312.39,6e-05,sell,29351127
1766457943345,BTCUSDT,88312.39,1e-05,sell,29351128
1766458523077,BTCUSDT,88401.28,0.0019,buy,29351129
1766458617008,BTCUSDT,88397.53,0.0019,buy,29351130
1766458671278,BTCUSDT,88395.64,0.0019,buy,29351131
1766458714575,BTCUSDT,88394.08,0.0019,buy,29351132
1766458751483,BTCUSDT,88392.54,0.0019,buy,29351133
1766458798391,BTCUSDT,88390.3,0.0019,buy,29351134
1766458845204,BTCUSDT,88388.16,0.0019,buy,29351135
1766458876847,BTCUSDT,88386.64,2e-05,buy,29351136
1766458878966,BTCUSDT,88386.52,0.00136,buy,29351137
1766458939784,BTCUSDT,88150.95,0.00095,sell,29351138
1766459000444,BTCUSDT,88377.59,8e-05,buy,29351139
1766459090417,BTCUSDT,88325.4,0.00028,buy,29351140
1766459105807,BTCUSDT,88072.79,0.00012,sell,29351141
1766459107058,BTCUSDT,88316.71,0.00014,buy,29351142
1766459120410,BTCUSDT,88298.72,0.00011,buy,29351143
1766459207732,BTCUSDT,88010.53,0.00969,sell,29351144
1766459214164,BTCUSDT,88000.0,0.00011,sell,29351145
1766459225342,BTCUSDT,88243.96,0.00113,buy,29351146
1766459234706,BTCUSDT,87952.89,0.01142,sell,29351147
1766459235169,BTCUSDT,87952.88,0.00038,sell,29351148
1766459235714,BTCUSDT,87931.94,0.00065,sell,29351149
1766459235714,BTCUSDT,87920.14,0.00878,sell,29351150
1766459235714,BTCUSDT,87920.12,0.00307,sell,29351151
1766459235714,BTCUSDT,87878.26,0.0003,sell,29351152
1766459235714,BTCUSDT,87869.79,0.00158,sell,29351153
1766459235714,BTCUSDT,87855.21,0.00088,sell,29351154
1766459240464,BTCUSDT,88118.01,0.00014,buy,29351155
1766459243280,BTCUSDT,87855.21,1e-05,sell,29351156
1766459251826,BTCUSDT,87824.85,0.00223,sell,29351157
1766459330412,BTCUSDT,88103.81,0.00113,buy,29351158
1766459598591,BTCUSDT,88100.97,0.00358,buy,29351159
1766459598605,BTCUSDT,88100.97,0.01009,buy,29351160
1766459600320,BTCUSDT,88152.54,0.00023,buy,29351161
1766459600791,BTCUSDT,87837.6,0.00014,sell,29351162
1766459837121,BTCUSDT,88220.43,0.00233,buy,29351163
1766459849687,BTCUSDT,88220.43,0.0132,buy,29351164
1766459894126,BTCUSDT,88278.95,0.00207,buy,29351165
1766459932203,BTCUSDT,88003.47,0.0003,sell,29351166
1766460203035,BTCUSDT,88279.7,0.00093,buy,29351167
1766460552370,BTCUSDT,88274.99,0.00169,buy,29351168
1766460552370,BTCUSDT,88275.0,0.00053,buy,29351169
1766462560568,BTCUSDT,88345.16,4e-05,buy,29351170
1766462570387,BTCUSDT,88345.02,0.00017,buy,29351171
1766462585369,BTCUSDT,88344.67,0.00113,buy,29351172
1766462690395,BTCUSDT,88342.16,2e-05,buy,29351173
1766462763013,BTCUSDT,88340.41,0.0019,buy,29351174
1766462780481,BTCUSDT,88340.07,6e-05,buy,29351175
1766462855251,BTCUSDT,88338.45,0.00056,buy,29351176
1766463050468,BTCUSDT,88340.41,0.00028,buy,29351177
1766463118320,BTCUSDT,88340.16,0.00023,buy,29351178
1766463148073,BTCUSDT,88340.42,6e-05,buy,29351179
1766463215289,BTCUSDT,88346.57,0.00011,buy,29351180
1766463240969,BTCUSDT,88346.33,0.00011,buy,29351181
1766463635847,BTCUSDT,88342.33,6e-05,buy,29351182
1766463636073,BTCUSDT,88342.33,0.00109,buy,29351183
1766463713878,BTCUSDT,88341.48,3e-05,buy,29351184
1766464115288,BTCUSDT,88338.81,2e-05,buy,29351185
1766464205278,BTCUSDT,88337.92,2e-05,buy,29351186
1766464400417,BTCUSDT,88333.77,2e-05,buy,29351187
1766464400652,BTCUSDT,88333.77,0.03969,buy,29351188
1766464562312,BTCUSDT,88330.24,0.00023,buy,29351189
1766464562960,BTCUSDT,87983.72,0.01127,sell,29351190
1766464563577,BTCUSDT,88330.22,0.00014,buy,29351191
1766464569362,BTCUSDT,87983.75,4e-05,sell,29351192
1766464569362,BTCUSDT,87983.74,0.0001,sell,29351193
1766464638718,BTCUSDT,87986.18,0.00032,sell,29351194
1766464774337,BTCUSDT,87989.39,0.00035,sell,29351195
1766465111859,BTCUSDT,88317.59,8e-05,buy,29351196
1766465140043,BTCUSDT,87995.27,4e-05,sell,29351197
1766465363606,BTCUSDT,88312.54,2e-05,buy,29351198
1766465448776,BTCUSDT,88310.91,0.00011,buy,29351199
1766465849879,BTCUSDT,87988.78,0.00083,sell,29351200
1766466035305,BTCUSDT,88248.71,6e-05,buy,29351201
1766466106646,BTCUSDT,88247.06,0.00424,buy,29351202
1766466110410,BTCUSDT,88246.99,0.00017,buy,29351203
1766466131940,BTCUSDT,88246.47,0.00424,buy,29351204
1766466150843,BTCUSDT,88246.08,0.00424,buy,29351205
1766466179446,BTCUSDT,88245.23,0.00424,buy,29351206
1766466198442,BTCUSDT,88225.85,0.00424,buy,29351207
1766466200439,BTCUSDT,88225.81,0.00011,buy,29351208
1766466246773,BTCUSDT,88224.42,0.00424,buy,29351209
1766466277490,BTCUSDT,88196.83,0.0012,buy,29351210
1766466279745,BTCUSDT,88196.75,0.00424,buy,29351211
1766466289753,BTCUSDT,88196.48,0.00397,buy,29351212
1766466290412,BTCUSDT,88196.44,0.00113,buy,29351213
1766466304780,BTCUSDT,88196.1,0.00397,buy,29351214
1766466330910,BTCUSDT,88195.26,0.0001,buy,29351215
1766466429694,BTCUSDT,87900.01,0.0148,sell,29351216
1766466430705,BTCUSDT,87900.0,0.08033,sell,29351217
1766466431711,BTCUSDT,87900.0,1e-05,sell,29351218
1766466474513,BTCUSDT,87900.01,0.00865,sell,29351219
1766466650473,BTCUSDT,88117.86,6e-05,buy,29351220
1766466694641,BTCUSDT,88116.89,0.0002,buy,29351221
1766466978357,BTCUSDT,87900.0,0.0001,sell,29351222
1766467030457,BTCUSDT,87900.04,0.0003,sell,29351223
1766467081361,BTCUSDT,88107.9,0.0006,buy,29351224
1766467083113,BTCUSDT,87900.49,0.0003,sell,29351225
1766467135098,BTCUSDT,87901.04,0.0003,sell,29351226
1766467187769,BTCUSDT,87901.61,0.0003,sell,29351227
1766467240452,BTCUSDT,87902.18,0.0003,sell,29351228
1766467263542,BTCUSDT,88104.42,0.00174,buy,29351229
1766467293217,BTCUSDT,87902.85,0.0003,sell,29351230
1766467293501,BTCUSDT,88103.84,0.00014,buy,29351231
1766467345529,BTCUSDT,87903.44,0.0003,sell,29351232
1766467397459,BTCUSDT,87904.09,0.0003,sell,29351233
1766467490291,BTCUSDT,87905.65,0.00063,sell,29351234
1766467790410,BTCUSDT,88097.4,0.00113,buy,29351235
1766467888132,BTCUSDT,88095.53,0.06243,buy,29351236
1766467943746,BTCUSDT,87825.11,0.0001,sell,29351237
1766467983078,BTCUSDT,87825.15,0.00341,sell,29351238
1766467983078,BTCUSDT,87824.92,0.01207,sell,29351239
1766467983369,BTCUSDT,87824.73,0.0004,sell,29351240
1766467983369,BTCUSDT,87800.0,0.02386,sell,29351241
1766467983377,BTCUSDT,87800.0,0.58117,sell,29351242
1766467983385,BTCUSDT,87800.0,0.00032,sell,29351243
1766467983461,BTCUSDT,87800.0,0.00052,sell,29351244
1766467983821,BTCUSDT,87800.01,0.02108,sell,29351245
1766467983821,BTCUSDT,87800.0,0.01437,sell,29351246
1766467983822,BTCUSDT,87800.0,0.00032,sell,29351247
1766467983962,BTCUSDT,87800.0,0.012,sell,29351248
1766467984795,BTCUSDT,87800.0,0.03105,sell,29351249
1766467985027,BTCUSDT,87800.0,0.02795,sell,29351250
1766467988501,BTCUSDT,87800.01,0.00292,sell,29351251
1766467989507,BTCUSDT,87800.0,0.01367,sell,29351252
1766467989507,BTCUSDT,87785.71,0.00025,sell,29351253
1766467989507,BTCUSDT,87785.68,7e-05,sell,29351254
1766467989507,BTCUSDT,87784.33,0.00085,sell,29351255
1766467989507,BTCUSDT,87777.99,0.00774,sell,29351256
1766467991625,BTCUSDT,87750.0,0.00072,sell,29351257
1766467995411,BTCUSDT,88021.67,0.00014,buy,29351258
1766468046207,BTCUSDT,87739.9,0.00018,sell,29351259
1766468076372,BTCUSDT,87960.33,0.0003,buy,29351260
1766468092568,BTCUSDT,87682.68,0.00029,sell,29351261
1766468166240,BTCUSDT,87929.32,0.00011,buy,29351262
1766468180240,BTCUSDT,87682.69,0.0003,sell,29351263
1766468286051,BTCUSDT,87683.66,7e-05,sell,29351264
1766468292438,BTCUSDT,87926.05,0.00011,buy,29351265
1766468356377,BTCUSDT,87748.9,0.00024,sell,29351266
1766468390437,BTCUSDT,87923.59,0.00023,buy,29351267
1766468405442,BTCUSDT,87749.01,0.00156,sell,29351268
1766468406113,BTCUSDT,87923.21,0.0003,buy,29351269
1766468444312,BTCUSDT,87922.29,9e-05,buy,29351270
1766468543861,BTCUSDT,87920.12,6e-05,buy,29351271
1766468548332,BTCUSDT,87920.02,0.00011,buy,29351272
1766468660902,BTCUSDT,87917.75,0.00073,buy,29351273
1766468863651,BTCUSDT,87913.24,2e-05,buy,29351274
1766468906680,BTCUSDT,87682.68,1e-05,sell,29351275
1766469013764,BTCUSDT,87909.23,0.0003,buy,29351276
1766469065397,BTCUSDT,87732.19,9e-05,sell,29351277
1766469065397,BTCUSDT,87655.11,0.00021,sell,29351278
1766469307883,BTCUSDT,87904.85,5e-05,buy,29351279
1766469610029,BTCUSDT,87685.18,0.00065,sell,29351280
1766469692546,BTCUSDT,87898.72,0.0003,buy,29351281
1766469692842,BTCUSDT,87898.72,0.0003,buy,29351282
1766469799903,BTCUSDT,87895.91,0.00012,buy,29351283
1766469818772,BTCUSDT,87895.46,0.00045,buy,29351284
1766469919494,BTCUSDT,87893.2,0.0011,buy,29351285
1766470329317,BTCUSDT,87884.73,6e-05,buy,29351286
1766470371695,BTCUSDT,87683.84,0.0003,sell,29351287
1766470388792,BTCUSDT,87683.84,0.00554,sell,29351288
1766470400473,BTCUSDT,87883.06,3e-05,buy,29351289
1766470403145,BTCUSDT,87654.33,0.00058,sell,29351290
1766470403145,BTCUSDT,87654.32,0.00025,sell,29351291
1766470405415,BTCUSDT,87645.65,0.0255,sell,29351292
1766470413541,BTCUSDT,87645.64,7e-05,sell,29351293
1766470415287,BTCUSDT,87882.64,0.00011,buy,29351294
1766470415851,BTCUSDT,87630.46,0.00041,sell,29351295
1766470416275,BTCUSDT,87630.45,0.00055,sell,29351296
1766470416857,BTCUSDT,87630.45,0.00075,sell,29351297
1766470416857,BTCUSDT,87618.6,0.00026,sell,29351298
1766470417349,BTCUSDT,87560.92,0.00018,sell,29351299
1766470417863,BTCUSDT,87560.92,0.00018,sell,29351300
1766470417863,BTCUSDT,87545.18,0.00013,sell,29351301
1766470417863,BTCUSDT,87544.83,3e-05,sell,29351302
1766470417863,BTCUSDT,87513.02,0.00114,sell,29351303
1766470424938,BTCUSDT,87812.37,0.0003,buy,29351304
1766470515555,BTCUSDT,87802.99,0.00223,buy,29351305
1766470645581,BTCUSDT,87466.45,0.00308,sell,29351306
1766470652263,BTCUSDT,87444.31,0.00065,sell,29351307
1766470660163,BTCUSDT,87416.89,0.00457,sell,29351308
1766470660163,BTCUSDT,87416.88,0.00038,sell,29351309
1766470663545,BTCUSDT,87718.12,0.00098,buy,29351310
1766470670146,BTCUSDT,87415.99,0.0005,sell,29351311
1766470671152,BTCUSDT,87347.49,0.00113,sell,29351312
1766470671152,BTCUSDT,87347.47,0.00028,sell,29351313
1766470672159,BTCUSDT,87328.96,0.00189,sell,29351314
1766470672159,BTCUSDT,87289.33,0.00018,sell,29351315
1766470677311,BTCUSDT,87263.32,0.00223,sell,29351316
1766470697398,BTCUSDT,87263.29,0.00029,sell,29351317
1766470697398,BTCUSDT,87263.0,2e-05,sell,29351318
1766470700171,BTCUSDT,87549.81,0.00014,buy,29351319
1766470701923,BTCUSDT,87549.75,0.00014,buy,29351320
1766470746596,BTCUSDT,87258.96,6e-05,sell,29351321
1766470748603,BTCUSDT,87258.96,1e-05,sell,29351322
1766470748603,BTCUSDT,87253.49,0.00371,sell,29351323
1766470750627,BTCUSDT,87244.57,0.00029,sell,29351324
1766470751633,BTCUSDT,87244.58,0.00099,sell,29351325
1766470751633,BTCUSDT,87244.57,1e-05,sell,29351326
1766470751633,BTCUSDT,87222.79,0.00089,sell,29351327
1766470754331,BTCUSDT,87509.08,0.00126,buy,29351328
1766470824306,BTCUSDT,87506.79,0.00011,buy,29351329
1766470910293,BTCUSDT,87504.62,0.00011,buy,29351330
1766470965968,BTCUSDT,87209.16,0.0023,sell,29351331
1766470981666,BTCUSDT,87209.17,0.0023,sell,29351332
1766470987675,BTCUSDT,87207.53,0.00099,sell,29351333
1766470988681,BTCUSDT,87207.52,0.00158,sell,29351334
1766471141204,BTCUSDT,87182.68,0.00574,sell,29351335
1766471142210,BTCUSDT,87182.29,0.00026,sell,29351336
1766471142212,BTCUSDT,87163.68,0.00052,sell,29351337
1766471142212,BTCUSDT,87142.86,0.00025,sell,29351338
1766471143802,BTCUSDT,87130.85,0.00085,sell,29351339
1766471202949,BTCUSDT,87354.03,0.00011,buy,29351340
1766471421870,BTCUSDT,87079.46,0.00166,sell,29351341
1766471719696,BTCUSDT,87086.64,6e-05,sell,29351342
1766471992209,BTCUSDT,87340.21,6e-05,buy,29351343
1766472195718,BTCUSDT,87345.48,0.02357,buy,29351344
1766472620876,BTCUSDT,87346.85,0.01274,buy,29351345
1766472621098,BTCUSDT,87346.85,0.01475,buy,29351346
1766473259341,BTCUSDT,87480.34,0.00098,buy,29351347
1766473265369,BTCUSDT,87480.31,0.00011,buy,29351348
1766473370360,BTCUSDT,87479.77,6e-05,buy,29351349
1766473403610,BTCUSDT,87479.56,0.00014,buy,29351350
1766473404094,BTCUSDT,87479.55,0.00014,buy,29351351
1766473470514,BTCUSDT,87279.77,0.00128,sell,29351352
1766473895308,BTCUSDT,87606.8,0.00011,buy,29351353
1766473955313,BTCUSDT,87605.44,0.00011,buy,29351354
1766475231275,BTCUSDT,87610.9,0.00011,buy,29351355
1766475311399,BTCUSDT,87412.34,0.00011,sell,29351356
1766475365319,BTCUSDT,87610.84,0.0135,buy,29351357
1766475365319,BTCUSDT,87610.91,0.02379,buy,29351358
1766475365319,BTCUSDT,87616.3,0.00827,buy,29351359
1766475535404,BTCUSDT,87614.24,8e-05,buy,29351360
1766475579300,BTCUSDT,87613.77,5e-05,buy,29351361
1766476107563,BTCUSDT,87607.55,0.00078,buy,29351362
1766476108872,BTCUSDT,87607.55,0.00014,buy,29351363
1766476109436,BTCUSDT,87607.53,0.00014,buy,29351364
1766476250403,BTCUSDT,87606.35,0.00342,buy,29351365
1766476268241,BTCUSDT,87606.34,0.01281,buy,29351366
1766476361156,BTCUSDT,87652.54,0.00017,buy,29351367
1766476380238,BTCUSDT,87652.54,0.00951,buy,29351368
1766476381362,BTCUSDT,87652.55,0.02679,buy,29351369
1766476436479,BTCUSDT,87652.55,2e-05,buy,29351370
1766476876510,BTCUSDT,87528.0,0.00467,sell,29351371
1766476940322,BTCUSDT,87707.32,0.00023,buy,29351372
1766476948485,BTCUSDT,87528.3,0.00033,sell,29351373
1766476970476,BTCUSDT,87706.77,0.0001,buy,29351374
1766476970476,BTCUSDT,87706.78,0.00024,buy,29351375
1766477075720,BTCUSDT,87510.47,0.0003,sell,29351376
1766477121125,BTCUSDT,87703.61,0.00031,buy,29351377
1766477128188,BTCUSDT,87703.47,0.0003,buy,29351378
1766477165307,BTCUSDT,87702.83,6e-05,buy,29351379
1766477171861,BTCUSDT,87511.14,0.0003,sell,29351380
1766477285380,BTCUSDT,87701.07,6e-05,buy,29351381
1766477510452,BTCUSDT,87698.38,0.00057,buy,29351382
1766477630381,BTCUSDT,87696.07,0.00028,buy,29351383
1766477690343,BTCUSDT,87694.79,6e-05,buy,29351384
1766477919732,BTCUSDT,87698.52,0.0003,buy,29351385
1766477972441,BTCUSDT,87698.18,0.0003,buy,29351386
1766478025829,BTCUSDT,87697.45,0.0003,buy,29351387
1766478078797,BTCUSDT,87696.74,0.0003,buy,29351388
1766478132712,BTCUSDT,87695.65,0.0003,buy,29351389
1766478185493,BTCUSDT,87694.54,0.0003,buy,29351390
1766478620011,BTCUSDT,87697.26,0.00016,buy,29351391
1766478661809,BTCUSDT,87532.9,0.0003,sell,29351392
1766478714223,BTCUSDT,87696.48,0.0003,buy,29351393
1766479340607,BTCUSDT,87543.35,6e-05,sell,29351394
1766479623394,BTCUSDT,87513.16,0.00382,sell,29351395
1766479624399,BTCUSDT,87510.45,0.06414,sell,29351396
1766479909376,BTCUSDT,87510.45,0.0137,sell,29351397
1766479909376,BTCUSDT,87510.44,0.00022,sell,29351398
1766480258767,BTCUSDT,87433.44,2e-05,sell,29351399
1766480269356,BTCUSDT,87679.24,0.00031,buy,29351400
1766480290091,BTCUSDT,87433.93,0.00031,sell,29351401
1766480290820,BTCUSDT,87678.8,0.0003,buy,29351402
1766480311518,BTCUSDT,87434.01,0.0003,sell,29351403
1766480312185,BTCUSDT,87678.43,0.0003,buy,29351404
1766480333143,BTCUSDT,87434.03,0.0003,sell,29351405
1766480333814,BTCUSDT,87678.02,0.0003,buy,29351406
1766480354483,BTCUSDT,87434.09,0.0003,sell,29351407
1766480355152,BTCUSDT,87677.5,0.0003,buy,29351408
1766480375830,BTCUSDT,87434.26,0.0003,sell,29351409
1766480376492,BTCUSDT,87677.07,0.00029,buy,29351410
1766480376492,BTCUSDT,87677.08,1e-05,buy,29351411
1766480397154,BTCUSDT,87434.44,0.00029,sell,29351412
1766480397813,BTCUSDT,87676.56,0.00029,buy,29351413
1766480397813,BTCUSDT,87676.57,1e-05,buy,29351414
1766480418477,BTCUSDT,87434.62,0.0003,sell,29351415
1766480419175,BTCUSDT,87676.14,0.0003,buy,29351416
1766480439848,BTCUSDT,87434.98,0.0003,sell,29351417
1766480440518,BTCUSDT,87675.32,0.0003,buy,29351418
1766480461187,BTCUSDT,87435.36,0.0003,sell,29351419
1766480461856,BTCUSDT,87674.36,0.0003,buy,29351420
1766480482515,BTCUSDT,87435.63,0.0003,sell,29351421
1766480483186,BTCUSDT,87673.71,0.0003,buy,29351422
1766480503880,BTCUSDT,87436.28,0.00029,sell,29351423
1766480504560,BTCUSDT,87672.97,0.0003,buy,29351424
1766480525242,BTCUSDT,87437.08,0.0003,sell,29351425
1766480525919,BTCUSDT,87672.37,0.0003,buy,29351426
1766480546598,BTCUSDT,87437.35,0.0003,sell,29351427
1766480547272,BTCUSDT,87671.61,0.00029,buy,29351428
1766480555317,BTCUSDT,87671.29,0.00023,buy,29351429
1766480567937,BTCUSDT,87437.9,0.00029,sell,29351430
1766480568602,BTCUSDT,87670.83,0.00029,buy,29351431
1766480589269,BTCUSDT,87438.96,0.00029,sell,29351432
1766480589927,BTCUSDT,87670.3,0.00029,buy,29351433
1766480610602,BTCUSDT,87440.24,0.00029,sell,29351434
1766480611279,BTCUSDT,87669.64,0.00029,buy,29351435
1766480631936,BTCUSDT,87440.7,0.00028,sell,29351436
1766480632602,BTCUSDT,87668.98,0.00029,buy,29351437
1766480653275,BTCUSDT,87441.43,0.00029,sell,29351438
1766480653946,BTCUSDT,87668.23,0.00029,buy,29351439
1766480674626,BTCUSDT,87441.91,0.00029,sell,29351440
1766480675305,BTCUSDT,87667.56,0.00029,buy,29351441
1766480695975,BTCUSDT,87442.35,0.00029,sell,29351442
1766480696650,BTCUSDT,87666.98,0.00029,buy,29351443
1766480717326,BTCUSDT,87442.72,0.00029,sell,29351444
1766480717997,BTCUSDT,87666.4,0.00029,buy,29351445
1766480738656,BTCUSDT,87443.1,0.00029,sell,29351446
1766480739323,BTCUSDT,87665.78,0.00029,buy,29351447
1766480759996,BTCUSDT,87443.58,0.00028,sell,29351448
1766480760706,BTCUSDT,87665.17,0.00029,buy,29351449
1766480781378,BTCUSDT,87444.11,0.00029,sell,29351450
1766480782050,BTCUSDT,87664.68,0.00029,buy,29351451
1766480802721,BTCUSDT,87444.76,0.00029,sell,29351452
1766480803397,BTCUSDT,87664.19,0.00028,buy,29351453
1766480824081,BTCUSDT,87445.41,0.00028,sell,29351454
1766480824762,BTCUSDT,87663.76,0.00027,buy,29351455
1766480824762,BTCUSDT,87663.77,1e-05,buy,29351456
1766480845475,BTCUSDT,87445.91,0.00028,sell,29351457
1766480846138,BTCUSDT,87663.46,0.00028,buy,29351458
1766480870379,BTCUSDT,87662.91,0.00114,buy,29351459
1766480896796,BTCUSDT,87446.87,0.00028,sell,29351460
1766480897460,BTCUSDT,87662.16,0.00028,buy,29351461
1766480900472,BTCUSDT,87662.12,0.00011,buy,29351462
1766480948119,BTCUSDT,87448.04,0.00027,sell,29351463
1766480948793,BTCUSDT,87660.77,0.00028,buy,29351464
1766480999456,BTCUSDT,87449.69,0.00028,sell,29351465
1766481000132,BTCUSDT,87659.45,0.00028,buy,29351466
1766481050813,BTCUSDT,87451.6,0.00028,sell,29351467
1766481051474,BTCUSDT,87657.93,0.00028,buy,29351468
1766481102172,BTCUSDT,87453.04,0.00028,sell,29351469
1766481102842,BTCUSDT,87656.53,0.00028,buy,29351470
1766481153519,BTCUSDT,87454.33,0.00028,sell,29351471
1766481154174,BTCUSDT,87655.18,0.00028,buy,29351472
1766481204844,BTCUSDT,87455.79,0.00028,sell,29351473
1766481467160,BTCUSDT,87646.49,0.00256,buy,29351474
1766482089583,BTCUSDT,87623.12,5e-05,buy,29351475
1766482884075,BTCUSDT,87577.42,0.00017,buy,29351476
1766482986270,BTCUSDT,87258.74,0.00022,sell,29351477
1766482992431,BTCUSDT,87573.48,0.00028,buy,29351478
1766483013119,BTCUSDT,87260.46,0.00027,sell,29351479
1766483013796,BTCUSDT,87572.97,0.00028,buy,29351480
1766483034466,BTCUSDT,87261.77,0.00028,sell,29351481
1766483035169,BTCUSDT,87572.35,0.00028,buy,29351482
1766483055835,BTCUSDT,87263.28,0.00028,sell,29351483
1766483056502,BTCUSDT,87571.72,0.00028,buy,29351484
1766483077164,BTCUSDT,87264.57,0.00028,sell,29351485
1766483077828,BTCUSDT,87571.27,0.00027,buy,29351486
1766483098490,BTCUSDT,87265.99,0.00027,sell,29351487
1766483099143,BTCUSDT,87570.77,0.00027,buy,29351488
1766483119832,BTCUSDT,87267.34,0.00027,sell,29351489
1766483120510,BTCUSDT,87570.22,0.00027,buy,29351490
1766483141177,BTCUSDT,87268.75,0.00026,sell,29351491
1766483141840,BTCUSDT,87569.65,0.00027,buy,29351492
1766483153109,BTCUSDT,87569.39,0.00023,buy,29351493
1766483162511,BTCUSDT,87270.13,0.00027,sell,29351494
1766483163181,BTCUSDT,87569.13,0.00027,buy,29351495
1766483183870,BTCUSDT,87271.52,0.00027,sell,29351496
1766483184557,BTCUSDT,87568.55,0.00027,buy,29351497
1766483205241,BTCUSDT,87273.04,0.00027,sell,29351498
1766483205911,BTCUSDT,87568.24,0.00027,buy,29351499
1766483226587,BTCUSDT,87274.43,0.00027,sell,29351500
1766483227261,BTCUSDT,87567.71,0.00027,buy,29351501
1766483247919,BTCUSDT,87275.79,0.00027,sell,29351502
1766483248569,BTCUSDT,87567.32,0.00027,buy,29351503
1766483269247,BTCUSDT,87277.18,0.00026,sell,29351504
1766483269914,BTCUSDT,87566.7,0.00027,buy,29351505
1766483290590,BTCUSDT,87278.51,0.00027,sell,29351506
1766483291259,BTCUSDT,87566.01,0.00027,buy,29351507
1766483311918,BTCUSDT,87279.97,0.00027,sell,29351508
1766483312580,BTCUSDT,87565.58,0.00027,buy,29351509
1766483333238,BTCUSDT,87281.16,0.00027,sell,29351510
1766483333911,BTCUSDT,87565.07,0.00026,buy,29351511
1766483354580,BTCUSDT,87282.39,0.00026,sell,29351512
1766483355251,BTCUSDT,87564.49,0.00026,buy,29351513
1766483375913,BTCUSDT,87283.72,0.00026,sell,29351514
1766483376601,BTCUSDT,87564.05,0.00026,buy,29351515
1766483397283,BTCUSDT,87284.86,0.00025,sell,29351516
1766483397951,BTCUSDT,87563.55,0.00026,buy,29351517
1766483418623,BTCUSDT,87286.09,0.00026,sell,29351518
1766483419308,BTCUSDT,87563.02,0.00026,buy,29351519
1766483439984,BTCUSDT,87287.25,0.00026,sell,29351520
1766483440673,BTCUSDT,87562.6,0.00026,buy,29351521
1766483461357,BTCUSDT,87288.5,0.00026,sell,29351522
1766483462015,BTCUSDT,87562.12,0.00026,buy,29351523
1766483482676,BTCUSDT,87289.79,0.00026,sell,29351524
1766483483331,BTCUSDT,87561.79,0.00026,buy,29351525
1766483504002,BTCUSDT,87291.18,0.00026,sell,29351526
1766483504666,BTCUSDT,87561.41,0.00026,buy,29351527
1766483525337,BTCUSDT,87292.53,0.00024,sell,29351528
1766483525337,BTCUSDT,87292.52,1e-05,sell,29351529
1766483525996,BTCUSDT,87561.01,0.00026,buy,29351530
1766483546657,BTCUSDT,87293.97,0.00026,sell,29351531
1766483547342,BTCUSDT,87560.57,0.00026,buy,29351532
1766483559618,BTCUSDT,87560.43,0.00043,buy,29351533
1766483568008,BTCUSDT,87295.3,0.00026,sell,29351534
1766483568667,BTCUSDT,87560.24,0.00026,buy,29351535
1766483584848,BTCUSDT,87559.94,0.00059,buy,29351536
1766483589354,BTCUSDT,87296.65,0.00026,sell,29351537
1766483590020,BTCUSDT,87559.8,0.00025,buy,29351538
1766483610688,BTCUSDT,87298.07,0.00025,sell,29351539
1766483611358,BTCUSDT,87559.42,0.00025,buy,29351540
1766483632021,BTCUSDT,87299.42,0.00025,sell,29351541
1766483632688,BTCUSDT,87559.01,0.00025,buy,29351542
1766483653357,BTCUSDT,87300.72,0.00025,sell,29351543
1766483654041,BTCUSDT,87558.43,0.00025,buy,29351544
1766483674726,BTCUSDT,87302.18,0.00024,sell,29351545
1766483675385,BTCUSDT,87558.02,0.00025,buy,29351546
1766483696044,BTCUSDT,87303.62,0.00025,sell,29351547
1766483696736,BTCUSDT,87557.6,0.00025,buy,29351548
1766483717422,BTCUSDT,87305.06,0.00025,sell,29351549
1766483718085,BTCUSDT,87557.18,0.00025,buy,29351550
1766483738749,BTCUSDT,87306.4,0.00025,sell,29351551
1766483739419,BTCUSDT,87556.65,0.00025,buy,29351552
1766483760097,BTCUSDT,87307.77,0.00025,sell,29351553
1766483760782,BTCUSDT,87556.36,0.00025,buy,29351554
